_ID,X,Y
3,837,354
3,836,353
3,836,354
3,835,353
3,835,354
3,834,354
3,833,354
3,832,354
3,831,354
3,831,355
3,830,355
3,830,356
3,830,357
3,829,357
3,828,357
3,827,356
3,826,357
3,825,357
3,824,357
3,823,357
3,823,356
3,823,355
3,822,355
3,821,355
3,820,354
3,820,353
3,819,353
3,818,353
3,817,353
3,817,352
3,816,352
3,815,353
3,814,354
3,814,353
3,813,353
3,813,354
3,812,353
3,812,354
3,811,354
3,810,354
3,810,353
3,809,353
3,808,353
3,807,353
3,807,354
3,806,354
3,805,354
3,805,355
3,804,354
3,803,354
3,803,353
3,803,352
3,802,352
3,801,351
3,800,349
3,799,349
3,799,347
3,799,346
3,798,346
3,799,345
3,798,345
3,797,345
3,796,345
3,795,345
3,795,344
3,794,344
3,793,344
3,792,344
3,791,344
3,790,343
3,790,344
3,789,344
3,788,344
3,787,344
3,787,345
3,788,345
3,786,345
3,786,346
3,785,346
3,784,346
3,784,345
3,783,346
3,783,347
3,782,347
3,782,348
3,782,349
3,782,350
3,781,350
3,781,351
3,781,352
3,780,352
3,780,353
3,780,354
3,781,354
3,781,355
3,780,355
3,779,355
3,778,355
3,777,355
3,776,355
3,775,355
3,774,355
3,773,355
3,772,355
3,771,355
3,771,356
3,770,356
3,769,356
3,769,357
3,768,357
3,767,357
3,767,358
3,766,358
3,766,359
3,765,359
3,764,359
3,764,358
3,763,358
3,762,358
3,761,358
3,761,359
3,762,359
3,761,360
3,760,360
3,760,361
3,759,361
3,760,362
3,761,362
3,761,363
3,760,363
3,760,364
3,760,365
3,759,365
3,759,366
3,759,367
3,758,367
3,757,367
3,757,368
3,756,368
3,755,368
3,755,367
3,754,367
3,754,368
3,754,369
3,754,370
3,753,370
3,752,370
3,751,370
3,750,370
3,749,370
3,749,369
3,748,370
3,748,371
3,747,370
3,747,371
3,746,371
3,746,370
3,745,370
3,745,371
3,745,372
3,746,372
3,746,373
3,747,372
3,747,373
3,748,373
3,748,372
3,749,372
3,749,373
3,750,373
3,751,373
3,751,374
3,752,374
3,751,375
3,750,375
3,749,376
3,749,377
3,750,377
3,750,378
3,749,378
3,749,379
3,749,380
3,749,381
3,748,381
3,748,382
3,748,383
3,748,384
3,749,384
3,749,385
3,748,385
3,747,385
3,747,386
3,746,386
3,745,386
3,744,386
3,744,387
3,743,387
3,742,387
3,741,387
3,741,386
3,741,385
3,740,385
3,739,385
3,739,386
3,738,386
3,738,387
3,737,387
3,736,387
3,736,388
3,736,389
3,737,389
3,738,389
3,738,390
3,737,390
3,737,391
3,737,392
3,736,392
3,736,393
3,735,393
3,734,393
3,735,394
3,736,394
3,736,395
3,737,395
3,738,395
3,738,396
3,739,396
3,739,397
3,739,398
3,738,398
3,739,399
3,739,400
3,740,400
3,740,401
3,741,401
3,742,401
3,743,401
3,744,401
3,744,402
3,745,402
3,746,402
3,746,403
3,747,403
3,748,403
3,749,403
3,749,404
3,748,404
3,748,405
3,749,405
3,750,405
3,750,404
3,751,404
3,751,405
3,752,405
3,752,404
3,753,405
3,754,405
3,754,406
3,755,406
3,756,407
3,756,406
3,756,405
3,757,405
3,757,404
3,757,403
3,758,403
3,759,403
3,760,404
3,760,403
3,761,404
3,762,404
3,763,404
3,763,403
3,764,404
3,765,404
3,765,405
3,766,405
3,766,406
3,767,406
3,767,407
3,766,407
3,766,408
3,767,408
3,767,409
3,768,410
3,769,410
3,770,410
3,770,411
3,771,411
3,771,410
3,772,410
3,773,410
3,774,410
3,774,411
3,774,412
3,773,412
3,774,413
3,775,413
3,776,413
3,777,413
3,778,413
3,777,414
3,778,414
3,779,414
3,779,415
3,780,415
3,780,414
3,781,414
3,781,415
3,782,415
3,782,414
3,783,414
3,784,414
3,785,414
3,785,415
3,786,415
3,787,415
3,787,416
3,788,416
3,789,416
3,790,416
3,790,417
3,791,417
3,792,417
3,792,418
3,793,418
3,794,418
3,795,418
3,796,418
3,796,419
3,797,419
3,798,419
3,798,420
3,799,420
3,800,420
3,800,421
3,800,422
3,801,422
3,802,422
3,803,422
3,803,423
3,802,423
3,802,424
3,802,425
3,803,425
3,802,426
3,802,427
3,802,428
3,803,428
3,804,428
3,804,429
3,805,429
3,806,429
3,805,430
3,804,430
3,804,431
3,805,431
3,806,431
3,807,431
3,808,431
3,808,432
3,808,433
3,807,433
3,807,434
3,808,434
3,808,435
3,807,435
3,807,436
3,806,436
3,806,437
3,806,438
3,805,438
3,805,439
3,805,440
3,804,441
3,805,441
3,804,442
3,804,443
3,804,444
3,804,445
3,803,445
3,804,446
3,804,447
3,803,447
3,802,447
3,802,448
3,801,448
3,800,448
3,799,448
3,799,449
3,800,449
3,799,450
3,800,450
3,801,450
3,801,451
3,802,451
3,802,450
3,803,450
3,803,451
3,804,450
3,804,451
3,805,451
3,806,451
3,807,451
3,807,452
3,808,452
3,808,451
3,809,451
3,809,452
3,810,452
3,811,452
3,812,452
3,813,452
3,813,453
3,814,453
3,815,453
3,816,453
3,816,454
3,817,454
3,818,454
3,818,453
3,819,453
3,820,453
3,820,452
3,821,453
3,821,452
3,822,452
3,823,452
3,824,452
3,825,452
3,826,452
3,826,453
3,825,453
3,825,454
3,824,454
3,824,455
3,823,455
3,823,456
3,823,457
3,823,458
3,823,459
3,824,459
3,824,460
3,825,460
3,825,461
3,825,462
3,826,462
3,826,463
3,826,464
3,827,464
3,827,465
3,828,465
3,828,466
3,828,467
3,828,468
3,829,468
3,829,469
3,829,470
3,830,470
3,830,471
3,830,472
3,831,472
3,832,472
3,833,472
3,834,472
3,834,471
3,835,471
3,836,471
3,836,470
3,837,470
3,838,470
3,839,470
3,840,470
3,841,470
3,842,470
3,843,470
3,844,470
3,845,470
3,846,470
3,847,470
3,848,470
3,849,470
3,850,470
3,850,471
3,851,470
3,851,471
3,852,471
3,852,470
3,853,471
3,853,470
3,854,471
3,855,471
3,856,471
3,856,472
3,857,472
3,857,473
3,857,474
3,857,475
3,856,475
3,856,476
3,856,477
3,856,478
3,856,479
3,856,480
3,855,480
3,855,481
3,856,481
3,856,482
3,857,482
3,857,483
3,857,484
3,858,484
3,859,484
3,860,484
3,861,484
3,862,484
3,863,484
3,863,485
3,864,485
3,865,485
3,866,485
3,866,486
3,867,486
3,867,487
3,868,487
3,868,488
3,868,489
3,867,489
3,867,490
3,868,490
3,868,491
3,869,491
3,870,491
3,871,491
3,872,491
3,873,491
3,874,491
3,875,491
3,876,491
3,876,492
3,877,492
3,878,492
3,878,491
3,879,491
3,878,490
3,879,490
3,879,489
3,878,489
3,877,489
3,878,488
3,879,488
3,880,488
3,880,487
3,881,487
3,880,486
3,880,485
3,881,485
3,882,485
3,883,485
3,884,485
3,884,484
3,885,484
3,886,484
3,886,483
3,886,482
3,887,482
3,887,481
3,888,481
3,889,481
3,890,481
3,890,480
3,891,480
3,892,480
3,893,480
3,894,480
3,895,480
3,896,480
3,896,479
3,897,479
3,898,479
3,898,478
3,899,478
3,900,478
3,900,479
3,899,479
3,901,479
3,901,478
3,901,477
3,902,477
3,903,477
3,904,477
3,904,476
3,903,476
3,904,475
3,905,475
3,905,474
3,905,473
3,905,472
3,906,472
3,906,471
3,907,471
3,907,470
3,908,470
3,909,470
3,909,469
3,910,469
3,909,468
3,910,468
3,910,467
3,910,466
3,911,466
3,910,465
3,910,464
3,909,464
3,909,463
3,909,462
3,910,462
3,910,461
3,910,460
3,909,460
3,909,459
3,908,459
3,908,458
3,907,458
3,907,457
3,907,456
3,907,455
3,908,454
3,908,453
3,909,453
3,909,452
3,910,452
3,911,452
3,912,452
3,912,451
3,913,451
3,914,451
3,914,452
3,915,451
3,916,451
3,917,451
3,918,451
3,919,451
3,920,451
3,921,451
3,921,450
3,922,450
3,923,450
3,924,450
3,925,450
3,926,450
3,927,450
3,928,450
3,929,450
3,930,450
3,931,450
3,932,450
3,933,450
3,934,450
3,935,450
3,935,449
3,936,449
3,937,449
3,938,448
3,939,448
3,940,448
3,940,447
3,941,447
3,942,447
3,942,446
3,943,446
3,943,445
3,944,445
3,945,445
3,946,445
3,946,444
3,947,444
3,947,443
3,948,443
3,949,443
3,950,443
3,951,443
3,952,443
3,953,443
3,954,443
3,954,442
3,953,441
3,954,441
3,953,440
3,954,440
3,955,440
3,956,440
3,956,439
3,956,438
3,957,438
3,957,437
3,957,436
3,958,436
3,958,435
3,958,434
3,959,434
3,959,433
3,959,432
3,960,432
3,960,431
3,961,431
3,962,431
3,962,430
3,963,430
3,963,429
3,964,429
3,964,428
4,1232,462
4,1232,463
4,1233,462
4,1234,462
4,1235,462
4,1235,463
4,1236,462
4,1238,463
4,1239,463
4,1240,463
4,1239,462
4,1240,462
4,1240,461
4,1240,460
4,1240,459
4,1241,459
4,1241,458
4,1240,458
4,1240,457
4,1241,457
4,1241,456
4,1242,456
4,1243,456
4,1243,455
4,1244,455
4,1244,454
4,1245,455
4,1245,454
4,1246,454
4,1246,455
4,1247,454
4,1248,455
4,1248,454
4,1249,454
4,1249,455
4,1250,455
4,1250,454
4,1251,454
4,1252,454
4,1253,454
4,1254,454
4,1255,455
4,1254,455
4,1256,455
4,1257,455
4,1257,454
4,1257,453
4,1258,453
4,1258,452
4,1259,452
4,1260,452
4,1261,452
4,1261,451
4,1262,451
4,1263,451
4,1263,452
4,1264,452
4,1265,452
4,1266,452
4,1267,452
4,1268,452
4,1268,451
4,1269,451
4,1270,451
4,1270,450
4,1271,450
4,1271,449
4,1270,449
4,1270,448
4,1270,447
4,1270,446
4,1271,446
4,1272,446
4,1273,446
4,1274,446
4,1275,446
4,1276,445
4,1275,445
4,1275,444
4,1276,443
4,1276,442
4,1277,442
4,1277,441
4,1278,441
4,1279,441
4,1280,441
4,1281,441
4,1280,442
4,1281,442
4,1281,443
4,1280,443
4,1281,444
4,1282,443
4,1282,444
4,1283,444
4,1283,445
4,1284,445
4,1285,443
4,1284,443
4,1285,442
4,1285,441
4,1286,440
4,1286,439
4,1287,439
4,1287,438
4,1288,438
4,1287,437
4,1288,437
4,1288,436
4,1289,435
4,1289,436
4,1290,435
4,1291,435
4,1291,436
4,1292,436
4,1292,437
4,1292,438
4,1293,438
4,1294,438
4,1295,439
4,1296,439
4,1297,439
4,1298,439
4,1298,440
4,1299,440
4,1300,440
4,1300,439
4,1301,438
4,1301,439
4,1302,439
4,1302,440
4,1303,440
4,1304,440
4,1303,439
4,1304,439
4,1304,438
4,1305,437
4,1304,437
4,1305,436
4,1306,436
4,1307,436
4,1308,435
4,1309,434
4,1309,435
4,1310,435
4,1311,435
4,1311,434
4,1312,434
4,1313,435
4,1313,434
4,1313,433
4,1312,433
4,1312,432
4,1312,431
4,1311,431
4,1311,430
4,1311,429
4,1310,429
4,1309,429
4,1308,429
4,1308,428
4,1307,428
4,1307,429
4,1306,428
4,1305,428
4,1304,427
4,1305,427
4,1306,427
4,1306,426
4,1306,425
4,1306,424
4,1305,425
4,1305,426
4,1304,425
4,1304,426
4,1303,426
4,1303,427
4,1302,427
4,1302,428
4,1303,428
4,1303,429
4,1302,429
4,1301,429
4,1301,430
4,1300,430
4,1299,430
4,1299,429
4,1298,429
4,1298,428
4,1298,427
4,1298,426
4,1297,426
4,1297,425
4,1297,424
4,1296,424
4,1296,425
4,1295,424
4,1294,424
4,1294,425
4,1293,425
4,1293,424
4,1292,424
4,1292,423
4,1293,423
4,1292,422
4,1291,422
4,1291,421
4,1290,421
4,1289,421
4,1289,420
4,1288,420
4,1287,420
4,1286,420
4,1285,420
4,1283,420
4,1282,420
4,1281,420
4,1280,420
4,1281,419
4,1281,418
4,1281,417
4,1282,417
4,1283,417
4,1283,416
4,1283,415
4,1282,415
4,1282,414
4,1281,414
4,1280,414
4,1279,414
4,1279,415
4,1278,414
4,1277,414
4,1276,414
4,1275,414
4,1275,415
4,1274,415
4,1273,415
4,1272,415
4,1271,415
4,1271,416
4,1272,416
4,1271,417
4,1270,417
4,1270,418
4,1269,418
4,1268,417
4,1267,417
4,1266,417
4,1266,416
4,1266,415
4,1265,415
4,1265,414
4,1265,413
4,1264,414
4,1264,413
4,1263,412
4,1263,411
4,1262,411
4,1261,411
4,1261,410
4,1260,410
4,1260,409
4,1259,409
4,1258,409
4,1257,409
4,1256,409
4,1256,410
4,1257,410
4,1257,411
4,1258,411
4,1258,412
4,1257,412
4,1257,413
4,1256,413
4,1256,414
4,1255,414
4,1255,415
4,1255,416
4,1254,416
4,1254,417
4,1253,417
4,1253,418
4,1253,419
4,1253,420
4,1254,420
4,1254,421
4,1255,421
4,1254,422
4,1253,421
4,1253,422
4,1253,423
4,1252,423
4,1252,424
4,1251,424
4,1251,425
4,1251,426
4,1250,426
4,1250,427
4,1250,428
4,1249,428
4,1248,429
4,1249,430
4,1248,430
4,1249,431
4,1248,431
4,1247,431
4,1247,430
4,1246,430
4,1246,429
4,1245,429
4,1245,428
4,1244,429
4,1244,430
4,1243,430
4,1244,431
4,1243,432
4,1242,433
4,1242,432
4,1241,432
4,1241,433
4,1240,433
4,1239,434
4,1239,435
4,1238,435
4,1237,434
4,1236,434
4,1235,434
4,1235,435
4,1234,434
4,1234,435
4,1233,435
4,1233,436
4,1234,436
4,1235,436
4,1235,437
4,1235,438
4,1235,439
4,1233,440
4,1233,441
4,1234,441
4,1234,442
4,1233,442
4,1232,443
4,1232,444
4,1231,444
4,1231,445
4,1230,445
4,1229,444
4,1228,444
4,1227,443
4,1226,443
4,1225,442
4,1224,442
4,1223,442
4,1223,443
4,1223,445
4,1222,445
4,1222,446
4,1221,446
4,1221,447
4,1221,448
4,1222,448
4,1220,449
4,1221,449
4,1221,450
4,1221,451
4,1221,452
4,1222,452
4,1222,453
4,1221,453
4,1221,454
4,1222,454
4,1221,455
4,1220,455
4,1220,456
4,1220,457
4,1219,457
4,1218,457
4,1217,457
4,1216,458
4,1217,458
4,1218,458
4,1218,459
4,1218,460
4,1219,460
4,1220,460
4,1221,459
4,1222,459
4,1222,458
4,1223,458
4,1223,459
4,1224,459
4,1225,459
4,1225,458
4,1226,458
4,1227,457
4,1228,458
4,1228,459
4,1228,461
4,1230,461
4,1231,461
4,1231,462
5,1237,434
5,1238,435
5,1239,435
5,1239,434
5,1240,433
5,1241,433
5,1241,432
5,1242,432
5,1242,433
5,1243,432
5,1244,431
5,1243,430
5,1244,430
5,1244,429
5,1245,428
5,1245,429
5,1246,429
5,1246,430
5,1247,430
5,1247,431
5,1248,431
5,1249,431
5,1249,430
5,1248,430
5,1248,429
5,1249,428
5,1250,428
5,1250,427
5,1250,426
5,1251,426
5,1251,425
5,1251,424
5,1252,424
5,1252,423
5,1253,423
5,1253,422
5,1253,421
5,1254,422
5,1254,421
5,1255,421
5,1254,420
5,1253,420
5,1253,419
5,1253,418
5,1253,417
5,1254,417
5,1254,416
5,1255,416
5,1255,415
5,1255,414
5,1256,414
5,1256,413
5,1257,413
5,1257,412
5,1258,412
5,1258,411
5,1257,411
5,1257,410
5,1256,410
5,1256,409
5,1257,409
5,1257,408
5,1256,408
5,1255,408
5,1255,407
5,1254,407
5,1254,406
5,1253,406
5,1253,407
5,1252,406
5,1251,406
5,1251,405
5,1250,405
5,1249,405
5,1249,404
5,1248,404
5,1247,404
5,1247,403
5,1246,403
5,1246,402
5,1245,402
5,1244,402
5,1244,401
5,1244,400
5,1243,400
5,1243,399
5,1242,399
5,1242,398
5,1241,398
5,1240,398
5,1239,398
5,1239,399
5,1238,399
5,1238,398
5,1237,398
5,1237,399
5,1236,399
5,1236,398
5,1235,398
5,1235,397
5,1234,397
5,1234,398
5,1233,398
5,1232,398
5,1233,397
5,1232,397
5,1231,397
5,1230,397
5,1230,396
5,1229,396
5,1228,396
5,1227,396
5,1227,395
5,1226,395
5,1225,395
5,1225,394
5,1224,394
5,1223,394
5,1223,393
5,1222,393
5,1222,392
5,1221,392
5,1221,391
5,1220,391
5,1220,390
5,1219,390
5,1219,391
5,1218,390
5,1219,389
5,1218,389
5,1217,390
5,1217,391
5,1216,390
5,1216,389
5,1217,389
5,1215,389
5,1215,388
5,1214,388
5,1213,388
5,1212,388
5,1212,387
5,1211,387
5,1211,388
5,1211,389
5,1211,390
5,1212,390
5,1212,389
5,1213,390
5,1214,390
5,1214,391
5,1215,390
5,1215,391
5,1216,391
5,1217,392
5,1216,392
5,1216,393
5,1217,393
5,1217,394
5,1218,394
5,1219,394
5,1216,394
5,1215,394
5,1214,394
5,1213,394
5,1212,394
5,1213,395
5,1214,395
5,1215,395
5,1215,396
5,1216,396
5,1215,397
5,1215,398
5,1215,399
5,1216,399
5,1217,399
5,1218,399
5,1218,400
5,1219,400
5,1219,401
5,1220,401
5,1220,402
5,1221,402
5,1221,403
5,1222,403
5,1222,404
5,1223,404
5,1223,405
5,1222,405
5,1222,406
5,1221,406
5,1222,407
5,1221,407
5,1220,407
5,1220,408
5,1220,409
5,1220,410
5,1219,410
5,1218,410
5,1218,411
5,1217,410
5,1217,409
5,1218,409
5,1216,409
5,1215,409
5,1215,410
5,1214,409
5,1214,410
5,1213,409
5,1213,410
5,1212,409
5,1212,410
5,1211,409
5,1211,408
5,1210,408
5,1210,409
5,1209,408
5,1209,407
5,1210,407
5,1208,407
5,1208,406
5,1207,406
5,1207,405
5,1206,405
5,1206,404
5,1205,404
5,1206,403
5,1205,403
5,1205,402
5,1204,402
5,1203,402
5,1203,401
5,1202,401
5,1201,401
5,1200,401
5,1199,400
5,1198,400
5,1198,401
5,1197,401
5,1197,402
5,1196,402
5,1196,403
5,1196,404
5,1196,405
5,1195,405
5,1194,405
5,1193,405
5,1192,405
5,1192,406
5,1191,406
5,1192,407
5,1191,407
5,1190,407
5,1189,407
5,1189,408
5,1188,408
5,1189,409
5,1189,410
5,1190,410
5,1190,411
5,1191,411
5,1192,412
5,1192,413
5,1193,413
5,1193,414
5,1194,414
5,1194,415
5,1194,416
5,1193,416
5,1193,417
5,1193,418
5,1193,419
5,1193,420
5,1194,420
5,1194,421
5,1193,421
5,1193,422
5,1192,422
5,1193,423
5,1194,423
5,1195,423
5,1195,424
5,1196,423
5,1197,422
5,1198,422
5,1199,422
5,1198,421
5,1199,421
5,1199,420
5,1199,419
5,1200,419
5,1200,418
5,1200,417
5,1201,417
5,1201,418
5,1202,418
5,1202,419
5,1203,419
5,1203,420
5,1204,420
5,1205,420
5,1205,421
5,1206,421
5,1206,422
5,1207,422
5,1208,422
5,1209,423
5,1210,423
5,1210,422
5,1212,423
5,1212,424
5,1213,424
5,1213,425
5,1214,425
5,1215,425
5,1216,425
5,1216,424
5,1217,424
5,1217,425
5,1218,425
5,1219,425
5,1219,426
5,1219,427
5,1220,427
5,1221,427
5,1222,427
5,1223,427
5,1224,427
5,1224,428
5,1223,428
5,1226,428
5,1227,428
5,1228,428
5,1228,427
5,1229,427
5,1229,428
5,1230,428
5,1231,428
5,1232,428
5,1232,429
5,1232,430
5,1233,430
5,1234,430
5,1235,430
5,1236,430
5,1236,431
5,1237,432
5,1237,433
6,964,427
6,965,427
6,966,427
6,967,427
6,967,428
6,968,428
6,969,428
6,970,428
6,971,428
6,972,428
6,978,417
6,976,415
6,977,414
6,980,411
6,982,410
6,983,409
6,984,409
6,984,408
6,983,405
6,986,405
6,989,408
6,990,408
6,992,409
6,996,408
6,997,409
6,1000,409
6,1001,409
6,1002,407
6,1002,406
6,1000,404
6,999,402
6,996,401
6,995,399
6,998,399
6,1000,397
6,1002,397
6,1003,397
6,1003,396
6,1003,395
6,1005,395
6,1005,394
6,1006,394
6,1008,394
6,1009,393
6,1008,392
6,1009,392
6,1009,391
6,1008,391
6,1008,390
6,1009,390
6,1010,390
6,1011,390
6,1012,390
6,1012,389
6,1013,389
6,1013,388
6,1014,388
6,1015,387
6,1016,387
6,1017,387
6,1018,387
6,1019,387
6,1021,389
6,1019,390
6,1018,391
6,1020,391
6,1022,392
6,1025,393
6,1026,392
6,1030,391
6,1031,392
6,1032,392
6,1033,392
6,1033,393
6,1034,393
6,1038,395
6,1039,395
6,1041,394
6,1041,393
6,1042,391
6,1042,389
6,1040,389
6,1039,386
6,1034,384
6,1035,383
6,1035,382
6,1034,381
6,1034,379
6,1034,378
6,1037,378
6,1038,376
6,1039,376
6,1042,374
6,1043,374
6,1044,374
6,1045,374
6,1046,374
6,1047,374
6,1047,373
6,1046,373
6,1046,372
6,1047,372
6,1048,372
6,1049,372
6,1049,371
6,1050,370
6,1051,370
6,1052,370
6,1052,369
6,1053,369
6,1053,368
6,1052,367
6,1052,366
6,1053,366
6,1052,365
6,1053,365
6,1054,365
6,1054,364
6,1054,363
6,1055,363
6,1055,362
6,1055,361
6,1054,361
6,1053,360
6,1053,359
6,1054,359
6,1054,358
6,1055,358
6,1055,357
6,1056,357
6,1057,357
6,1058,357
6,1057,356
6,1058,356
6,1058,355
6,1059,355
6,1059,356
6,1060,355
6,1061,355
6,1059,354
6,1060,354
6,1061,354
6,1062,354
6,1062,353
6,1063,353
6,1064,352
6,1064,353
6,1065,353
6,1065,354
6,1065,355
6,1064,355
6,1065,356
6,1064,357
6,1065,357
6,1066,357
6,1067,357
6,1068,357
6,1069,357
6,1069,358
6,1069,359
6,1068,359
6,1069,360
6,1069,361
6,1069,362
6,1068,362
6,1067,362
6,1067,363
6,1066,363
6,1065,363
6,1065,364
6,1065,365
6,1064,365
6,1064,366
6,1065,366
6,1065,367
6,1066,368
6,1066,367
6,1067,368
6,1066,369
6,1065,370
6,1066,370
6,1066,371
6,1067,371
6,1068,371
6,1068,372
6,1069,371
6,1070,371
6,1071,371
6,1072,371
6,1073,371
6,1073,370
6,1073,369
6,1074,369
6,1075,369
6,1075,368
6,1076,368
6,1077,368
6,1078,368
6,1079,368
6,1079,367
6,1080,367
6,1080,366
6,1081,366
6,1082,366
6,1083,366
6,1083,365
6,1084,365
6,1084,364
6,1085,364
6,1085,365
6,1086,364
6,1087,364
6,1087,363
6,1086,363
6,1087,362
6,1087,361
6,1087,360
6,1086,359
6,1085,359
6,1085,358
6,1085,357
6,1085,356
6,1086,356
6,1086,355
6,1086,354
6,1086,353
6,1085,353
6,1084,353
6,1083,353
6,1082,353
6,1081,353
6,1080,352
6,1079,352
6,1080,353
6,1079,353
6,1078,353
6,1077,353
6,1076,352
6,1077,352
6,1077,351
6,1078,350
6,1079,350
6,1077,350
6,1077,349
6,1076,349
6,1076,350
6,1075,349
6,1074,349
6,1073,349
6,1072,349
6,1071,350
6,1070,350
6,1070,351
6,1069,351
6,1068,351
6,1067,351
6,1066,351
6,1065,351
6,1065,350
6,1065,349
6,1066,349
6,1066,348
6,1065,348
6,1065,347
6,1064,347
6,1065,346
6,1064,346
6,1063,346
6,1063,345
6,1064,345
6,1065,345
6,1066,345
6,1066,344
6,1067,344
6,1067,343
6,1067,342
6,1066,343
6,1065,343
6,1065,342
6,1066,342
6,1066,341
6,1065,341
6,1065,340
6,1064,339
6,1065,339
6,1065,338
6,1065,337
6,1066,336
6,1066,335
6,1065,335
6,1064,336
6,1063,336
6,1062,336
6,1062,335
6,1061,336
6,1060,336
6,1059,336
6,1059,335
6,1058,335
6,1058,334
6,1057,334
6,1058,333
6,1057,333
6,1059,332
6,1060,332
6,1060,331
6,1059,331
6,1059,330
6,1059,329
6,1058,330
6,1057,329
6,1056,329
6,1055,329
6,1054,329
6,1054,328
6,1055,328
6,1055,327
6,1054,327
6,1053,327
6,1052,327
6,1052,326
6,1051,326
6,1050,326
6,1049,326
6,1048,326
6,1048,327
6,1047,326
6,1047,327
6,1046,327
6,1045,327
6,1045,328
6,1044,328
6,1043,328
6,1043,329
6,1044,329
6,1044,330
6,1043,330
6,1044,331
6,1043,332
6,1043,333
6,1044,333
6,1043,334
6,1042,334
6,1042,335
6,1042,336
6,1041,337
6,1040,337
6,1039,337
6,1038,337
6,1037,337
6,1036,337
6,1035,337
6,1035,338
6,1034,338
6,1033,337
6,1032,338
6,1031,338
6,1032,339
6,1031,339
6,1031,340
6,1032,340
6,1031,341
6,1032,341
6,1031,342
6,1030,342
6,1030,343
6,1029,343
6,1028,343
6,1027,343
6,1027,342
6,1026,342
6,1026,341
6,1027,341
6,1025,341
6,1024,341
6,1024,340
6,1023,340
6,1022,340
6,1022,339
6,1023,338
6,1022,338
6,1023,337
6,1023,336
6,1024,336
6,1025,336
6,1025,335
6,1024,335
6,1024,334
6,1023,334
6,1022,334
6,1022,333
6,1022,332
6,1021,333
6,1021,332
6,1020,332
6,1019,332
6,1019,331
6,1018,331
6,1018,332
6,1018,333
6,1019,333
6,1019,334
6,1019,335
6,1019,336
6,1018,336
6,1018,335
6,1017,335
6,1016,335
6,1016,336
6,1016,337
6,1015,337
6,1014,337
6,1014,336
6,1013,337
6,1012,337
6,1012,338
6,1011,338
6,1011,339
6,1010,339
6,1009,340
6,1009,341
6,1008,341
6,1008,342
6,1008,343
6,1009,343
6,1009,344
6,1010,344
6,1011,343
6,1012,343
6,1013,343
6,1013,342
6,1014,343
6,1014,342
6,1015,342
6,1016,342
6,1017,342
6,1016,341
6,1017,341
6,1018,341
6,1018,342
6,1019,342
6,1019,341
6,1020,342
6,1021,342
6,1021,343
6,1022,344
6,1023,344
6,1022,345
6,1021,345
6,1020,345
6,1020,346
6,1019,346
6,1019,347
6,1018,346
6,1017,347
6,1018,347
6,1018,348
6,1019,348
6,1019,349
6,1020,349
6,1020,350
6,1021,349
6,1021,350
6,1022,350
6,1022,351
6,1023,351
6,1023,352
6,1024,352
6,1023,353
6,1023,354
6,1024,354
6,1025,355
6,1025,356
6,1026,355
6,1027,355
6,1027,356
6,1028,356
6,1027,358
6,1028,359
6,1029,358
6,1029,359
6,1030,359
6,1030,360
6,1029,361
6,1030,362
6,1031,362
6,1030,363
6,1029,363
6,1028,363
6,1028,364
6,1028,365
6,1027,365
6,1027,366
6,1026,367
6,1027,367
6,1027,368
6,1026,368
6,1026,369
6,1025,369
6,1025,370
6,1025,371
6,1026,371
6,1026,372
6,1025,372
6,1024,373
6,1023,373
6,1023,374
6,1022,374
6,1021,374
6,1021,375
6,1020,375
6,1021,376
6,1020,376
6,1020,377
6,1020,378
6,1019,377
6,1019,376
6,1018,376
6,1019,375
6,1018,375
6,1017,375
6,1017,376
6,1016,376
6,1015,377
6,1014,378
6,1013,378
6,1012,378
6,1012,379
6,1011,379
6,1010,380
6,1009,380
6,1008,380
6,1007,381
6,1006,381
6,1006,382
6,1005,383
6,1004,383
6,1003,383
6,1003,384
6,1002,384
6,1002,385
6,1001,385
6,1001,384
6,1001,383
6,1002,383
6,1002,382
6,1000,383
6,999,383
6,998,384
6,997,384
6,996,385
6,995,385
6,995,386
6,994,386
6,994,387
6,993,388
6,992,388
6,991,389
6,991,390
6,990,390
6,989,390
6,988,391
6,987,390
6,986,390
6,986,389
6,985,390
6,984,390
6,983,390
6,982,389
6,981,389
6,981,388
6,980,389
6,979,389
6,978,389
6,977,390
6,975,391
6,974,391
6,973,392
6,972,392
6,971,392
6,970,392
6,970,391
6,969,391
6,970,390
6,970,389
6,970,388
6,970,387
6,969,387
6,969,386
6,970,386
6,970,385
6,970,384
6,970,383
6,968,384
6,967,384
6,966,384
6,965,384
6,965,385
6,965,386
6,964,386
6,963,386
6,962,386
6,961,387
6,961,386
6,960,387
6,960,388
6,959,388
6,958,389
6,957,389
6,956,389
6,956,390
6,955,390
6,955,391
6,954,391
6,953,392
6,952,392
6,951,392
6,950,392
6,949,392
6,948,392
6,947,392
6,947,393
6,946,393
6,945,393
6,944,393
6,943,393
6,942,393
6,941,393
6,940,393
6,939,393
6,938,393
6,937,393
6,936,393
6,935,393
6,935,392
6,934,392
6,933,392
6,932,392
6,931,392
6,930,392
6,930,391
6,929,393
6,929,395
6,928,397
6,928,399
6,929,401
6,929,405
6,933,405
6,934,405
6,935,405
6,936,406
6,938,409
6,941,412
6,944,414
6,946,416
6,947,416
6,948,417
6,950,418
6,954,418
