ID,X,Y
1,1240,458
1,1241,457
1,1242,457
1,1241,456
1,1242,456
1,1243,456
1,1243,455
1,1244,456
1,1244,455
1,1244,454
1,1245,455
1,1245,454
1,1246,454
1,1246,455
1,1247,454
1,1247,455
1,1248,455
1,1248,454
1,1249,454
1,1249,455
1,1250,455
1,1251,455
1,1250,454
1,1251,454
1,1252,454
1,1253,454
1,1254,454
1,1254,455
1,1255,455
1,1256,455
1,1257,455
1,1257,454
1,1257,453
1,1258,453
1,1258,452
1,1259,452
1,1260,452
1,1261,452
1,1261,451
1,1262,451
1,1262,452
1,1263,452
1,1264,452
1,1265,452
1,1265,453
1,1266,452
1,1266,453
1,1267,452
1,1268,452
1,1268,451
1,1269,452
1,1269,451
1,1270,451
1,1270,450
1,1271,450
1,1271,449
1,1270,449
1,1270,448
1,1270,447
1,1271,447
1,1270,446
1,1271,446
1,1272,446
1,1272,447
1,1273,446
1,1274,446
1,1275,446
1,1276,446
1,1276,445
1,1275,445
1,1275,444
1,1276,443
1,1276,442
1,1277,442
1,1277,441
1,1278,441
1,1279,441
1,1280,441
1,1281,441
1,1281,442
1,1281,443
1,1281,444
1,1282,444
1,1282,445
1,1283,445
1,1284,445
1,1285,444
1,1285,443
1,1285,442
1,1285,441
1,1286,441
1,1286,440
1,1286,439
1,1287,439
1,1287,438
1,1288,438
1,1287,437
1,1288,437
1,1288,436
1,1289,436
1,1289,435
1,1290,436
1,1290,435
1,1291,436
1,1292,436
1,1292,437
1,1292,438
1,1293,438
1,1294,438
1,1295,439
1,1296,439
1,1297,439
1,1298,439
1,1298,440
1,1299,440
1,1300,440
1,1300,439
1,1301,439
1,1301,438
1,1302,439
1,1302,440
1,1303,440
1,1304,440
1,1304,439
1,1304,438
1,1305,438
1,1305,437
1,1305,436
1,1306,436
1,1307,436
1,1308,435
1,1309,434
1,1309,435
1,1310,435
1,1311,435
1,1311,434
1,1312,434
1,1312,435
1,1313,435
1,1312,436
1,1313,436
1,1312,437
1,1312,438
1,1312,439
1,1313,439
1,1313,440
1,1312,440
1,1313,441
1,1313,443
1,1312,445
1,1312,446
1,1311,447
1,1311,448
1,1310,448
1,1310,449
1,1311,449
1,1312,450
1,1312,449
1,1313,449
1,1313,450
1,1314,450
1,1315,450
1,1316,450
1,1316,451
1,1317,451
1,1317,452
1,1318,452
1,1318,453
1,1319,453
1,1320,453
1,1329,451
1,1329,450
1,1330,450
1,1330,451
1,1331,451
1,1331,452
1,1331,453
1,1331,454
1,1332,454
1,1332,455
1,1333,455
1,1333,456
1,1334,456
1,1335,456
1,1335,457
1,1334,457
1,1335,458
1,1335,459
1,1336,459
1,1337,460
1,1337,459
1,1338,461
1,1337,461
1,1337,462
1,1338,462
1,1339,462
1,1339,463
1,1339,464
1,1340,464
1,1339,465
1,1339,466
1,1340,466
1,1340,467
1,1340,468
1,1341,468
1,1340,469
1,1341,469
1,1341,470
1,1341,471
1,1342,471
1,1342,472
1,1342,473
1,1342,474
1,1343,474
2,1224,473
2,1224,474
2,1225,474
2,1225,475
2,1226,475
2,1226,476
2,1227,476
2,1228,476
2,1229,477
2,1230,477
2,1230,478
2,1231,478
2,1232,478
2,1232,479
2,1233,479
2,1233,480
2,1234,480
2,1235,480
2,1236,481
2,1237,482
2,1238,482
2,1238,483
2,1239,483
2,1240,484
2,1241,484
2,1241,485
2,1242,485
2,1243,485
2,1243,484
2,1243,483
2,1244,483
2,1244,482
2,1245,482
2,1245,481
2,1244,481
2,1246,482
2,1246,483
2,1245,483
2,1246,484
2,1245,484
2,1245,485
2,1246,485
2,1245,486
2,1246,486
2,1246,487
2,1246,488
2,1247,488
2,1247,489
2,1248,489
2,1248,490
2,1248,491
2,1249,491
2,1249,492
2,1250,492
2,1251,492
2,1251,491
2,1252,492
2,1252,493
2,1253,493
2,1253,494
2,1253,495
2,1252,495
2,1252,496
2,1251,496
2,1251,497
2,1252,497
2,1252,498
2,1252,499
2,1253,499
2,1252,500
2,1253,500
2,1253,501
2,1254,501
2,1254,502
2,1253,502
2,1255,502
2,1255,503
2,1254,503
2,1255,504
2,1256,504
2,1256,505
2,1257,505
2,1258,505
2,1258,506
2,1258,507
2,1258,508
2,1259,508
2,1259,509
2,1260,509
2,1261,509
2,1261,510
2,1260,510
2,1261,511
2,1260,511
2,1259,511
2,1259,512
2,1258,512
2,1258,513
2,1257,513
2,1257,514
2,1256,514
2,1256,515
2,1255,515
2,1255,516
2,1254,516
2,1253,516
2,1252,516
2,1251,516
2,1251,517
2,1251,515
2,1250,515
2,1249,515
2,1250,514
2,1249,514
2,1248,514
2,1247,514
2,1247,513
2,1246,513
2,1246,514
2,1245,514
2,1244,514
2,1244,513
2,1243,513
2,1242,513
2,1242,514
2,1241,513
2,1241,514
2,1240,513
2,1239,513
2,1239,514
2,1238,514
2,1237,514
2,1237,513
2,1236,513
2,1235,513
2,1234,513
2,1233,513
2,1232,513
2,1231,513
2,1230,513
2,1230,514
2,1229,514
2,1229,515
2,1229,516
2,1228,516
2,1228,517
2,1228,518
2,1227,518
2,1227,519
2,1227,520
2,1227,521
2,1226,521
2,1227,522
2,1228,522
2,1228,523
2,1227,523
2,1226,523
2,1225,523
2,1225,524
2,1224,524
2,1223,524
2,1223,525
2,1222,525
2,1221,525
2,1221,524
2,1220,524
2,1220,523
2,1219,523
2,1218,523
2,1217,523
2,1217,524
2,1217,525
2,1216,524
2,1216,525
2,1215,525
2,1214,525
2,1214,526
2,1213,526
2,1212,526
2,1213,527
2,1214,527
2,1215,527
2,1215,528
2,1216,528
2,1216,529
2,1217,529
2,1217,530
2,1218,530
2,1218,531
2,1218,532
2,1217,532
2,1217,533
2,1216,533
2,1215,533
2,1214,533
2,1213,533
2,1212,533
2,1211,533
2,1210,533
2,1209,533
2,1208,533
2,1208,532
2,1207,532
2,1207,531
2,1206,531
2,1205,531
2,1205,530
2,1204,530
2,1204,529
2,1203,529
2,1202,528
2,1201,528
2,1200,528
2,1201,527
2,1200,527
2,1200,526
2,1201,526
2,1202,526
2,1203,526
2,1204,526
2,1205,527
2,1205,526
2,1206,526
2,1207,526
2,1207,525
2,1207,524
2,1206,524
2,1206,523
2,1207,523
2,1208,523
2,1208,522
2,1207,522
2,1208,521
2,1207,521
2,1207,520
2,1207,519
2,1206,519
2,1205,519
2,1204,518
2,1203,518
2,1203,517
2,1202,517
2,1201,517
2,1201,516
2,1200,516
2,1200,515
2,1200,514
2,1199,514
2,1199,513
2,1198,513
2,1198,512
2,1198,511
2,1197,511
2,1197,510
2,1196,510
2,1196,509
2,1195,509
2,1195,508
2,1195,507
2,1194,507
2,1194,506
2,1193,506
2,1193,505
2,1192,505
2,1193,504
2,1192,504
2,1191,504
2,1193,503
2,1194,504
2,1194,503
2,1193,502
2,1194,502
2,1193,501
2,1192,501
2,1192,500
2,1191,500
2,1190,500
2,1189,500
2,1188,500
2,1187,500
2,1187,499
2,1186,499
2,1186,500
2,1185,499
2,1185,498
2,1184,498
2,1183,498
2,1183,497
2,1182,497
2,1181,497
2,1181,496
2,1180,496
2,1179,496
2,1178,495
2,1177,496
2,1175,496
2,1173,496
2,1171,497
2,1167,499
2,1166,497
2,1164,494
2,1160,489
2,1161,488
2,1158,485
2,1158,483
2,1155,482
2,1155,481
2,1156,481
2,1156,479
2,1159,477
2,1160,477
2,1161,478
2,1163,479
2,1164,479
2,1165,478
2,1167,479
2,1168,479
2,1169,479
2,1170,479
2,1171,478
2,1172,478
2,1172,477
2,1174,476
2,1175,478
2,1176,478
2,1178,480
2,1179,480
2,1180,480
2,1181,480
2,1181,481
2,1182,480
2,1182,481
2,1183,480
2,1184,480
2,1185,480
2,1186,480
2,1188,478
2,1191,477
2,1192,476
2,1192,475
2,1194,475
2,1193,475
2,1193,474
2,1194,474
2,1195,474
2,1195,473
2,1196,473
2,1196,472
2,1197,472
2,1198,471
2,1198,470
2,1199,470
2,1199,469
2,1199,468
2,1199,467
2,1198,467
2,1198,466
2,1197,466
2,1196,466
2,1195,466
2,1194,466
2,1193,466
2,1193,467
2,1192,467
2,1191,467
2,1190,467
2,1190,468
2,1189,467
2,1189,468
2,1188,468
2,1188,467
2,1187,467
2,1186,467
2,1185,467
2,1184,467
2,1183,467
2,1182,467
2,1181,467
2,1180,466
2,1179,466
2,1179,465
2,1178,465
2,1177,465
2,1176,466
2,1175,466
2,1174,466
2,1175,465
2,1174,465
2,1174,464
2,1173,464
2,1171,464
2,1170,464
2,1169,464
2,1168,464
2,1168,463
2,1167,463
2,1166,463
2,1165,462
2,1164,461
2,1163,460
2,1163,459
2,1162,459
2,1163,458
2,1162,457
2,1161,457
2,1160,457
2,1159,456
2,1158,455
2,1157,455
2,1156,454
2,1154,454
2,1152,454
2,1150,454
2,1149,454
2,1148,454
2,1147,454
2,1146,454
2,1145,453
2,1145,452
2,1144,452
2,1144,451
2,1143,451
2,1142,451
2,1142,450
2,1141,450
2,1141,449
2,1140,449
2,1139,449
2,1138,449
2,1138,448
2,1137,448
2,1136,448
2,1135,448
2,1131,448
2,1130,448
2,1129,448
2,1128,449
2,1127,449
2,1126,449
2,1125,450
2,1124,451
2,1122,451
2,1121,451
2,1120,451
2,1119,451
2,1118,450
2,1117,449
2,1116,448
2,1116,447
2,1116,446
2,1115,446
2,1115,445
2,1114,444
2,1114,443
2,1115,443
2,1115,442
2,1116,442
2,1116,441
2,1117,441
2,1117,440
2,1118,440
2,1119,439
2,1120,438
2,1120,437
2,1119,437
2,1118,437
2,1116,435
2,1115,435
2,1114,435
2,1114,434
2,1113,434
2,1112,434
2,1111,434
2,1110,433
2,1108,431
2,1107,431
2,1107,430
2,1106,429
2,1105,428
2,1104,428
2,1103,427
2,1101,427
2,1101,426
2,1099,426
2,1097,426
2,1095,425
2,1093,424
2,1090,425
2,1090,424
2,1089,424
2,1088,424
2,1087,424
2,1085,424
2,1085,425
2,1083,424
2,1083,425
2,1082,425
2,1081,424
2,1080,424
2,1079,424
2,1077,424
2,1076,424
2,1075,425
2,1073,424
2,1071,423
2,1068,423
2,1067,423
2,1064,422
2,1061,421
2,1060,420
2,1059,420
2,1057,419
2,1056,419
2,1055,419
2,1054,418
2,1053,418
2,1052,418
2,1050,416
2,1049,417
2,1047,417
2,1045,417
2,1045,419
2,1041,418
2,1039,418
2,1038,418
2,1036,419
2,1034,419
2,1030,420
2,1027,422
2,1026,422
2,1025,422
2,1021,422
2,1018,425
2,1016,425
2,1009,427
2,1003,427
2,1003,426
2,1000,427
2,995,426
2,985,426
2,982,427
2,975,428
2,972,428
2,974,424
2,975,423
2,975,422
2,979,417
2,978,416
2,977,416
2,975,415
2,975,414
2,976,414
2,978,412
2,980,412
2,980,411
2,981,411
2,982,410
2,983,409
2,983,408
2,983,405
2,986,407
2,985,407
2,986,408
2,987,408
2,987,407
2,988,406
2,988,407
2,989,408
2,990,408
2,990,407
2,991,407
2,992,407
2,992,409
2,993,408
2,997,410
2,998,410
2,999,410
2,1000,409
2,1001,409
2,1002,408
2,1002,407
2,1002,406
2,1001,405
2,1001,404
2,1001,403
2,1000,402
2,999,401
2,999,400
2,998,400
2,997,400
2,996,399
2,995,399
2,997,399
2,998,399
2,998,398
2,999,398
2,1000,398
2,1001,397
2,1003,397
2,1003,396
2,1003,395
2,1004,395
2,1005,395
2,1005,394
2,1006,394
2,1007,394
2,1008,394
2,1008,393
2,1009,392
2,1009,391
2,1009,390
2,1010,390
2,1010,389
2,1011,390
2,1012,390
2,1012,389
2,1013,389
2,1013,388
2,1014,388
2,1015,388
2,1015,387
2,1016,387
2,1017,387
2,1018,387
2,1020,388
2,1020,389
2,1021,389
2,1019,390
2,1019,391
2,1018,391
2,1020,391
2,1021,392
2,1023,392
2,1024,392
2,1025,393
2,1025,392
2,1026,392
2,1028,392
2,1029,391
2,1030,391
2,1031,391
2,1031,392
2,1032,392
2,1033,393
2,1034,393
2,1034,394
2,1035,394
2,1036,394
2,1038,395
2,1040,395
2,1041,394
2,1041,393
2,1042,392
2,1042,391
2,1042,390
2,1042,389
2,1041,389
2,1040,389
2,1040,388
2,1039,388
2,1039,387
2,1038,386
2,1037,385
2,1037,384
2,1036,384
2,1035,384
2,1034,384
2,1035,383
2,1035,382
2,1035,381
2,1034,381
2,1034,380
2,1034,379
2,1035,378
2,1036,378
2,1037,378
2,1038,377
2,1039,376
2,1040,376
2,1040,375
2,1041,375
2,1042,374
2,1043,374
2,1044,374
2,1044,375
2,1046,375
2,1048,375
2,1049,376
2,1050,376
2,1053,377
2,1054,377
2,1055,377
2,1056,377
2,1056,378
2,1057,378
2,1058,378
2,1058,379
2,1058,380
2,1059,380
2,1058,381
2,1058,382
2,1059,382
2,1059,383
2,1058,384
2,1059,384
2,1059,385
2,1059,386
2,1059,387
2,1059,388
2,1060,388
2,1060,389
2,1061,390
2,1061,391
2,1062,391
2,1062,392
2,1063,391
2,1063,392
2,1063,393
2,1064,393
2,1065,393
2,1066,394
2,1067,394
2,1068,394
2,1068,393
2,1068,392
2,1069,392
2,1069,391
2,1070,391
2,1070,390
2,1070,389
2,1068,389
2,1068,388
2,1067,387
2,1067,386
2,1067,385
2,1066,384
2,1065,383
2,1066,383
2,1067,382
2,1068,382
2,1070,381
2,1071,381
2,1071,382
2,1072,382
2,1072,381
2,1073,381
2,1074,380
2,1074,379
2,1075,380
2,1075,379
2,1076,379
2,1077,379
2,1078,379
2,1078,378
2,1079,378
2,1080,378
2,1080,377
2,1081,377
2,1081,376
2,1082,376
2,1082,377
2,1083,377
2,1083,376
2,1084,377
2,1085,377
2,1086,377
2,1087,377
2,1088,377
2,1088,378
2,1088,379
2,1088,380
2,1088,381
2,1089,380
2,1089,379
2,1090,379
2,1090,380
2,1091,380
2,1091,381
2,1090,381
2,1090,382
2,1089,382
2,1090,383
2,1090,384
2,1091,384
2,1091,385
2,1092,385
2,1092,386
2,1093,386
2,1094,386
2,1093,387
2,1094,387
2,1094,388
2,1095,388
2,1096,388
2,1096,389
2,1097,389
2,1097,390
2,1098,391
2,1099,391
2,1099,392
2,1100,392
2,1099,393
2,1101,392
2,1102,393
2,1102,394
2,1101,394
2,1101,395
2,1102,395
2,1103,394
2,1104,393
2,1104,394
2,1105,394
2,1106,394
2,1106,393
2,1107,393
2,1107,394
2,1108,394
2,1109,395
2,1110,395
2,1110,396
2,1111,396
2,1112,396
2,1112,395
2,1111,395
2,1111,394
2,1112,394
2,1113,394
2,1114,394
2,1114,395
2,1114,396
2,1115,396
2,1115,397
2,1116,397
2,1116,396
2,1117,397
2,1117,396
2,1118,396
2,1119,396
2,1119,397
2,1120,397
2,1120,398
2,1120,399
2,1121,399
2,1121,400
2,1122,401
2,1122,402
2,1123,402
2,1123,403
2,1124,403
2,1125,403
2,1126,403
2,1126,402
2,1127,402
2,1128,402
2,1129,402
2,1129,403
2,1130,403
2,1130,404
2,1131,404
2,1132,404
2,1133,404
2,1133,403
2,1134,403
2,1135,403
2,1136,404
2,1137,404
2,1137,405
2,1138,405
2,1139,405
2,1140,405
2,1141,405
2,1141,406
2,1140,406
2,1141,407
2,1141,408
2,1141,409
2,1140,409
2,1140,410
2,1139,410
2,1139,411
2,1138,411
2,1139,412
2,1140,412
2,1140,413
2,1139,413
2,1139,414
2,1140,414
2,1139,415
2,1140,415
2,1141,415
2,1142,415
2,1143,415
2,1142,416
2,1143,416
2,1142,417
2,1142,418
2,1143,418
2,1143,419
2,1144,419
2,1144,420
2,1145,420
2,1145,421
2,1146,421
2,1147,421
2,1148,421
2,1148,422
2,1149,421
2,1149,420
2,1149,419
2,1150,418
2,1149,418
2,1149,417
2,1149,416
2,1150,416
2,1151,416
2,1152,416
2,1153,416
2,1154,416
2,1154,417
2,1153,417
2,1155,418
2,1156,418
2,1157,418
2,1157,419
2,1158,419
2,1159,419
2,1159,420
2,1160,419
2,1160,418
2,1161,418
2,1161,419
2,1162,419
2,1163,420
2,1164,420
2,1164,419
2,1165,420
2,1166,419
2,1167,420
2,1167,419
2,1168,420
2,1169,420
2,1169,421
2,1168,422
2,1169,422
2,1169,423
2,1169,424
2,1170,424
2,1170,425
2,1171,425
2,1172,425
2,1173,425
2,1174,425
2,1175,425
2,1175,426
2,1176,426
2,1177,426
2,1178,426
2,1179,426
2,1179,425
2,1180,424
2,1180,423
2,1181,423
2,1180,422
2,1181,422
2,1181,421
2,1182,421
2,1181,420
2,1182,420
2,1183,421
2,1183,420
2,1183,419
2,1184,419
2,1183,418
2,1182,418
2,1181,418
2,1181,417
2,1182,417
2,1182,416
2,1183,416
2,1183,415
2,1184,414
2,1184,413
2,1185,413
2,1185,414
2,1186,414
2,1187,414
2,1187,413
2,1188,413
2,1188,414
2,1189,414
2,1189,413
2,1190,413
2,1191,413
2,1192,413
2,1193,413
2,1193,414
2,1194,414
2,1194,415
2,1194,416
2,1193,416
2,1193,417
2,1193,418
2,1193,419
2,1193,420
2,1194,420
2,1194,421
2,1193,421
2,1193,422
2,1192,422
2,1193,423
2,1194,423
2,1195,423
2,1195,424
2,1196,424
2,1196,423
2,1196,422
2,1197,422
2,1198,422
2,1199,422
2,1198,421
2,1199,421
2,1199,420
2,1200,420
2,1200,419
2,1200,418
2,1201,418
2,1201,417
2,1200,417
2,1202,418
2,1202,419
2,1203,419
2,1203,420
2,1204,420
2,1205,420
2,1205,421
2,1206,422
2,1206,421
2,1207,422
2,1208,422
2,1209,423
2,1210,423
2,1211,423
2,1212,423
2,1212,424
2,1213,424
2,1213,425
2,1214,425
2,1215,425
2,1216,425
2,1217,425
2,1217,424
2,1218,425
2,1219,425
2,1219,426
2,1219,427
2,1220,427
2,1221,427
2,1222,427
2,1223,427
2,1224,427
2,1224,428
2,1225,428
2,1226,428
2,1227,428
2,1228,428
2,1228,427
2,1229,427
2,1229,428
2,1230,428
2,1231,428
2,1232,428
2,1232,429
2,1232,430
2,1233,430
2,1234,430
2,1235,430
2,1236,430
2,1236,431
2,1237,432
2,1237,433
2,1237,434
2,1236,434
2,1235,434
2,1235,435
2,1234,434
2,1234,435
2,1233,435
2,1233,436
2,1234,436
2,1235,436
2,1235,437
2,1235,438
2,1235,439
2,1234,439
2,1234,440
2,1233,441
2,1234,441
2,1234,442
2,1233,442
2,1233,443
2,1232,443
2,1232,444
2,1231,444
2,1231,445
2,1230,445
2,1229,444
2,1228,444
2,1227,444
2,1227,443
2,1226,443
2,1225,443
2,1225,442
2,1224,442
2,1223,442
2,1223,443
2,1223,444
2,1223,445
2,1222,445
2,1222,446
2,1221,446
2,1221,447
2,1222,447
2,1222,448
2,1221,448
2,1221,449
2,1221,450
2,1221,451
2,1221,452
2,1222,452
2,1222,453
2,1222,454
2,1222,455
2,1221,455
2,1220,455
2,1220,456
2,1220,457
2,1219,457
2,1218,457
2,1217,457
2,1216,458
2,1217,458
2,1218,458
2,1218,459
2,1218,460
2,1219,460
2,1220,460
2,1221,459
2,1222,459
2,1222,458
2,1223,458
2,1223,459
2,1224,459
2,1225,459
2,1225,458
2,1226,458
2,1226,457
2,1227,457
2,1228,457
2,1228,458
2,1228,459
2,1228,460
2,1228,461
2,1231,461
2,1231,462
2,1232,462
2,1232,463
2,1231,463
2,1231,464
2,1230,464
2,1230,465
2,1230,466
2,1231,466
2,1232,466
2,1233,466
2,1233,467
2,1234,467
2,1235,467
2,1236,467
2,1236,468
2,1237,468
2,1236,469
2,1235,468
2,1235,469
2,1235,470
2,1234,470
2,1233,470
2,1234,469
2,1233,469
2,1232,469
2,1232,468
2,1232,467
2,1231,467
2,1230,467
2,1230,468
2,1229,468
2,1229,469
2,1229,470
2,1228,469
2,1228,470
2,1229,471
2,1228,471
2,1227,471
2,1226,471
2,1226,472
2,1225,472
2,1225,473
3,939,408
3,939,409
3,939,410
3,940,410
3,940,411
3,941,411
3,943,413
3,944,414
3,946,415
3,948,416
3,949,416
3,950,417
3,951,417
3,952,418
3,953,418
3,953,417
3,953,416
3,954,416
3,954,417
3,955,417
3,955,418
3,956,418
3,957,418
3,958,418
3,958,419
3,959,419
3,960,419
3,961,419
3,961,420
3,961,421
3,961,422
3,962,423
3,960,423
3,961,424
3,960,424
3,960,425
3,961,425
3,961,426
3,962,426
3,964,427
3,964,429
3,959,432
3,959,433
3,959,434
3,957,436
3,957,437
3,957,438
3,956,439
3,955,440
3,954,440
3,953,440
3,954,441
3,954,442
3,954,443
3,952,443
3,951,443
3,950,443
3,949,443
3,948,443
3,947,443
3,947,444
3,946,445
3,945,445
3,944,445
3,943,446
3,942,447
3,941,447
3,937,449
3,936,449
3,936,450
3,935,450
3,934,450
3,933,450
3,932,450
3,931,450
3,930,450
3,929,450
3,929,451
3,928,451
3,927,450
3,926,450
3,925,450
3,924,450
3,923,450
3,922,450
3,921,451
3,919,451
3,918,451
3,917,451
3,916,451
3,915,451
3,915,452
3,914,452
