ID,X,Y
1,125.51074,53.046768
1,125.51845,53.049335
1,125.53309,53.056015
1,125.54568,53.061924
1,125.55518,53.068089
1,125.56469,53.072712
1,125.57214,53.076309
1,125.57805,53.07811
1,125.58627,53.078621
1,125.59628,53.07811
1,125.60425,53.076054
1,125.61401,53.0704
1,125.62043,53.067318
1,125.62505,53.062695
1,125.6284,53.055244
1,125.62917,53.047794
1,125.63148,53.039318
1,125.63995,53.031612
1,125.65203,53.026474
1,125.65999,53.018768
1,125.66641,53.009521
1,125.67643,53.003868
1,125.68568,53.00053
1,125.69801,52.998474
1,125.71368,52.996933
1,125.72293,52.994877
1,125.73089,52.991795
1,125.73628,52.986916
1,125.73808,52.983063
1,125.7368,52.976898
1,125.73474,52.97176
1,125.73295,52.967136
1,125.73115,52.960968
1,125.72755,52.952751
1,125.72524,52.945301
1,125.72216,52.939392
1,125.71599,52.935795
1,125.70597,52.932968
1,125.69518,52.929115
1,125.67669,52.924492
1,125.66949,52.923721
1,125.6623,52.921665
1,125.65768,52.917557
1,125.65254,52.910362
1,125.64972,52.904198
1,125.64895,52.892895
1,125.64869,52.884163
1,125.64946,52.876968
1,125.65408,52.87286
1,125.66256,52.867466
1,125.67335,52.865925
1,125.68054,52.864639
1,125.68491,52.863098
1,125.69184,52.863354
1,125.70135,52.862839
1,125.71214,52.864124
1,125.72344,52.868748
1,125.72549,52.872089
1,125.73853,52.876823
1,125.75452,52.882172
1,125.77189,52.890602
1,125.79256,52.894592
1,125.80851,52.897854
1,125.82446,52.900753
1,125.83533,52.899303
1,125.83969,52.893867
1,125.84114,52.886978
1,125.84077,52.878277
1,125.8415,52.869934
1,125.84332,52.862682
1,125.85056,52.855431
1,125.86289,52.844555
1,125.87486,52.838753
1,125.88428,52.832226
1,125.89154,52.825703
1,125.89806,52.818451
1,125.90205,52.810474
1,125.90677,52.80286
1,125.9122,52.796333
1,125.91619,52.788357
1,125.92091,52.781105
1,125.92562,52.77639
1,125.92889,52.771675
1,125.93396,52.767326
1,125.94592,52.760437
1,125.95898,52.756084
1,125.96949,52.754997
1,125.97747,52.757172
1,125.98363,52.762611
1,125.98617,52.769501
1,125.9927,52.77494
1,125.99995,52.779652
1,126.0072,52.783279
1,126.01554,52.787266
1,126.02351,52.789444
1,126.03258,52.790894
1,126.04237,52.792706
1,126.05252,52.793068
1,126.06268,52.790531
1,126.07065,52.786541
1,126.0779,52.78183
1,126.09204,52.775303
1,126.10437,52.769501
1,126.10909,52.767326
1,126.1109,52.763699
1,126.10836,52.758625
1,126.1011,52.756084
1,126.09241,52.754997
1,126.08298,52.754635
1,126.07673,52.754021
1,126.07065,52.752098
1,126.06089,52.749775
1,126.05144,52.747021
1,126.04419,52.745529
1,126.03911,52.743034
1,126.03838,52.735783
1,126.04128,52.727444
1,126.04636,52.719467
1,126.05252,52.711124
1,126.05869,52.706776
1,126.06195,52.703873
1,126.06594,52.700249
1,126.06739,52.696259
1,126.06667,52.690098
1,126.06485,52.685383
1,126.06303,52.679581
1,126.05688,52.672329
1,126.04926,52.670155
1,126.03983,52.669792
1,126.03294,52.671242
1,126.02715,52.672329
1,126.01699,52.673416
1,126.00865,52.674507
1,126.00104,52.675594
1,125.98871,52.676319
1,125.98146,52.67487
1,125.97493,52.671967
1,125.97058,52.665802
1,125.96696,52.65855
1,125.9626,52.651299
1,125.95753,52.641872
1,125.95716,52.63607
1,125.95825,52.625919
1,125.9626,52.616856
1,125.96804,52.60743
1,125.97311,52.600178
1,125.97783,52.592564
1,125.98472,52.587849
1,125.99342,52.583134
1,126.00321,52.580235
1,126.0159,52.578423
1,126.02715,52.578423
1,126.03512,52.57951
1,126.03874,52.581322
1,126.04273,52.583134
1,126.04491,52.584949
1,126.04708,52.586761
1,126.04962,52.588573
1,126.05069,52.592564
1,126.05209,52.594475
1,126.05349,52.596897
1,126.05527,52.599957
1,126.0591,52.601231
1,126.06382,52.602123
1,126.06841,52.602123
1,126.07401,52.601231
1,126.07912,52.600212
1,126.08396,52.599064
1,126.08829,52.597408
1,126.09288,52.595238
1,126.09747,52.592564
1,126.10104,52.58976
1,126.10512,52.587337
1,126.11009,52.584785
1,126.11812,52.580837
1,126.12577,52.577011
1,126.13406,52.573826
1,126.13979,52.571785
1,126.14501,52.569237
1,126.15012,52.56694
1,126.15407,52.563881
1,126.15903,52.560314
1,126.16605,52.55534
1,126.17204,52.551643
1,126.17459,52.549732
1,126.17803,52.54731
1,126.18007,52.545525
1,126.18402,52.542976
1,126.18759,52.54081
1,126.19205,52.53775
1,126.19473,52.535328
1,126.19817,52.532906
1,126.20097,52.53125
1,126.20327,52.528954
1,126.2034,52.526279
1,126.20352,52.523857
1,126.20352,52.521309
1,126.20301,52.518501
1,126.20072,52.515572
1,126.19843,52.512638
1,126.19651,52.509834
1,126.19447,52.506649
1,126.19154,52.503208
1,126.1895,52.500401
1,126.18784,52.496578
1,126.18568,52.493393
1,126.18402,52.490459
1,126.18211,52.488419
1,126.18071,52.486126
1,126.18032,52.483959
1,126.18007,52.482555
1,126.17994,52.4809
1,126.17982,52.478477
1,126.17994,52.476185
1,126.18071,52.47427
1,126.1816,52.472488
1,126.1825,52.470959
1,126.18326,52.469299
1,126.18466,52.467388
1,126.18746,52.465729
1,126.19014,52.46471
1,126.19396,52.463692
1,126.19804,52.463947
1,126.20187,52.464455
1,126.20467,52.465092
1,126.20786,52.46637
1,126.21104,52.467514
1,126.21538,52.468536
1,126.22175,52.470192
1,126.22864,52.471596
1,126.23666,52.472233
1,126.24406,52.472488
1,126.25043,52.472233
1,126.25591,52.472614
1,126.26051,52.472103
1,126.26357,52.471466
1,126.26598,52.470066
1,126.26828,52.467388
1,126.27058,52.46471
1,126.27402,52.460758
1,126.2786,52.455151
1,126.28179,52.45171
1,126.2851,52.448013
1,126.28995,52.443169
1,126.29543,52.438961
1,126.29964,52.434883
1,126.30473,52.431698
1,126.30882,52.428253
1,126.31353,52.425068
1,126.31773,52.42099
1,126.32156,52.417801
1,126.32539,52.414104
1,126.32946,52.410538
1,126.33316,52.407734
1,126.3366,52.405056
1,126.33966,52.402252
1,126.34158,52.398808
1,126.34412,52.39473
1,126.34553,52.389885
1,126.34692,52.386444
1,126.34718,52.384407
1,126.34718,52.381985
1,126.34782,52.378925
1,126.34769,52.375481
1,126.34743,52.371658
1,126.34743,52.368088
1,126.34756,52.363754
1,126.34667,52.358784
1,126.34514,52.356106
1,126.34323,52.353683
1,126.34234,52.351391
1,126.3389,52.348843
1,126.3366,52.346546
1,126.3343,52.344124
1,126.33227,52.342979
1,126.32985,52.341702
1,126.32691,52.340302
1,126.32551,52.33979
1,126.32436,52.338516
1,126.32322,52.336861
1,126.3222,52.335201
1,126.32195,52.333164
1,126.32195,52.330231
1,126.32195,52.328064
1,126.32182,52.326534
1,126.32182,52.32526
1,126.32169,52.323986
1,126.32169,52.322582
1,126.32182,52.321182
1,126.32169,52.319523
1,126.32195,52.318123
1,126.32246,52.316593
1,126.32334,52.314426
1,126.32475,52.312004
1,126.3259,52.309708
1,126.32819,52.307541
1,126.33048,52.3055
1,126.33227,52.303082
1,126.33456,52.301678
1,126.33801,52.300274
1,126.34208,52.299767
1,126.34948,52.299637
1,126.35853,52.300274
1,126.36707,52.301804
1,126.37421,52.30257
1,126.38402,52.302315
1,126.39065,52.302189
1,126.39842,52.301552
1,126.40334,52.300148
1,126.40856,52.300148
1,126.41506,52.300148
1,126.41927,52.299129
1,126.42284,52.297855
1,126.42615,52.295559
1,126.42742,52.293266
1,126.42793,52.290077
1,126.42793,52.283958
1,126.42819,52.279625
1,126.42755,52.278095
1,126.42615,52.276947
1,126.42309,52.276058
1,126.4185,52.27644
1,126.41417,52.278095
1,126.4083,52.279118
1,126.40486,52.279243
1,126.40218,52.279369
1,126.39977,52.278988
1,126.39683,52.278095
1,126.39352,52.276695
1,126.38791,52.273888
1,126.38319,52.271339
1,126.37656,52.268536
1,126.37019,52.265858
1,126.36446,52.264584
1,126.35719,52.262547
1,126.34967,52.261269
1,126.34329,52.259102
1,126.33947,52.256935
1,126.33717,52.255661
1,126.33475,52.254261
1,126.33284,52.253113
1,126.33093,52.251328
1,126.3287,52.248394
1,126.32398,52.243553
1,126.3185,52.240875
1,126.31174,52.238197
1,126.30627,52.235519
1,126.3027,52.23259
1,126.30027,52.229019
1,126.29874,52.225452
1,126.29772,52.221119
1,126.29671,52.2164
1,126.29658,52.211685
1,126.29772,52.207607
1,126.30129,52.203018
1,126.30665,52.197918
1,126.31442,52.193966
1,126.32246,52.192692
1,126.33125,52.191288
1,126.33788,52.190269
1,126.34654,52.189251
1,126.35362,52.188358
1,126.3605,52.186829
1,126.36815,52.185555
1,126.37708,52.182751
1,126.38548,52.181984
1,126.39237,52.181221
1,126.39874,52.180199
1,126.40486,52.17918
1,126.40996,52.17765
1,126.41608,52.176376
1,126.42092,52.174847
1,126.42679,52.173061
1,126.4352,52.171276
1,126.44209,52.168983
1,126.45152,52.166687
1,126.4612,52.163883
1,126.46987,52.162354
1,126.47726,52.161335
1,126.48568,52.159294
1,126.49536,52.157764
1,126.50301,52.154198
1,126.50811,52.152157
1,126.51193,52.149097
1,126.51449,52.147568
1,126.51729,52.146038
1,126.52061,52.144764
1,126.52417,52.143234
1,126.52769,52.141533
1,126.5308,52.140175
1,126.53284,52.138901
1,126.5359,52.137627
1,126.53947,52.136604
1,126.54445,52.135342
1,126.5466,52.134224
1,126.54832,52.132763
1,126.55158,52.130699
1,126.5527,52.128983
1,126.55279,52.1264
1,126.55176,52.12365
1,126.55038,52.121071
1,126.54918,52.118835
1,126.54789,52.116085
1,126.54634,52.113075
1,126.54406,52.110325
1,126.54218,52.106884
1,126.54097,52.104477
1,126.54028,52.101383
1,126.54045,52.099148
1,126.54079,52.096569
1,126.54114,52.094162
1,126.54097,52.091755
1,126.54063,52.089863
1,126.53976,52.087112
1,126.5389,52.085392
1,126.5377,52.082813
1,126.53667,52.080578
1,126.53477,52.077137
1,126.53082,52.07473
1,126.52911,52.0737
1,126.52687,52.072666
1,126.5236,52.071465
1,126.52102,52.070602
1,126.51844,52.069401
1,126.5162,52.067852
1,126.51449,52.066479
1,126.51225,52.064068
1,126.51088,52.061489
1,126.51002,52.058052
1,126.5095,52.055645
1,126.50795,52.052376
1,126.50555,52.05014
1,126.50348,52.048939
1,126.49884,52.046703
1,126.4954,52.045326
1,126.4911,52.04464
1,126.48595,52.043434
1,126.48113,52.042404
1,126.47683,52.041718
1,126.47305,52.04137
1,126.46651,52.039825
1,126.46118,52.038448
1,126.45774,52.037247
1,126.45465,52.035698
1,126.45087,52.033291
1,126.44743,52.030712
1,126.44537,52.029163
1,126.44296,52.027443
1,126.44072,52.025379
1,126.43981,52.023888
1,126.43916,52.021938
1,126.43929,52.020309
1,126.4398,52.016998
1,126.4398,52.013943
1,126.44031,52.010883
1,126.44133,52.007572
1,126.44234,52.004005
1,126.44464,51.999416
1,126.44514,51.99789
1,126.44668,51.995087
1,126.4482,51.991009
1,126.44948,51.985405
1,126.44999,51.981071
1,126.4505,51.978271
1,126.45126,51.972919
1,126.45203,51.967823
1,126.45203,51.964512
1,126.45229,51.96069
1,126.45279,51.956867
1,126.45356,51.952793
1,126.45457,51.949734
1,126.45789,51.945656
1,126.45891,51.944637
1,126.46349,51.941582
1,126.46604,51.939796
1,126.47038,51.936741
1,126.47445,51.933937
1,126.47819,51.930984
1,126.48369,51.928234
1,126.48919,51.924858
1,126.4933,51.92247
1,126.49687,51.920433
1,126.50121,51.917374
1,126.50553,51.913555
1,126.51139,51.908459
1,126.51598,51.904381
1,126.52006,51.899284
1,126.52413,51.895206
1,126.52617,51.893852
1,126.53025,51.891132
1,126.53432,51.886547
1,126.53738,51.882214
1,126.54248,51.875336
1,126.54655,51.869728
1,126.54935,51.86438
1,126.55254,51.860832
1,126.55569,51.85392
1,126.55663,51.847004
1,126.5584,51.840725
1,126.56229,51.836563
1,126.56619,51.831806
1,126.57095,51.825748
1,126.577,51.817528
1,126.58176,51.812336
1,126.58609,51.807579
1,126.58998,51.803253
1,126.59561,51.797195
1,126.59907,51.793736
1,126.60339,51.788975
1,126.60599,51.786381
1,126.61205,51.78162
1,126.61681,51.777729
1,126.62286,51.772968
1,126.63022,51.766914
1,126.63584,51.762589
1,126.64276,51.756531
1,126.64622,51.75177
1,126.64796,51.749176
1,126.65099,51.743984
1,126.65401,51.739658
1,126.65704,51.736629
1,126.66223,51.73317
1,126.66656,51.731438
1,126.67435,51.728844
1,126.68516,51.728409
1,126.69338,51.728844
1,126.70074,51.728844
1,126.70592,51.727112
1,126.70982,51.724518
1,126.71198,51.722355
1,126.71458,51.720192
1,126.7189,51.715431
1,126.72279,51.711105
1,126.72453,51.707211
1,126.72453,51.704185
1,126.72366,51.698559
1,126.72279,51.695965
1,126.7202,51.691639
1,126.71847,51.689041
1,126.71092,51.686745
1,126.70809,51.68486
1,126.70589,51.682034
1,126.70526,51.67889
1,126.70652,51.675747
1,126.71029,51.674175
1,126.71438,51.67355
1,126.71846,51.67355
1,126.72098,51.672607
1,126.72366,51.669144
1,126.72712,51.665249
1,126.73015,51.660488
1,126.73145,51.656597
1,126.73232,51.653133
1,126.73232,51.647511
1,126.73102,51.643185
1,126.72842,51.635399
1,126.7254,51.630207
1,126.72323,51.627609
1,126.71847,51.624149
1,126.71587,51.622852
1,126.71111,51.620689
1,126.70592,51.618958
1,126.69857,51.615929
1,126.69468,51.615067
1,126.68862,51.613335
1,126.68516,51.612469
1,126.6804,51.611603
1,126.67824,51.610306
1,126.67564,51.609009
1,126.67391,51.606846
1,126.67262,51.603817
1,126.67175,51.601223
1,126.67218,51.598625
1,126.67304,51.59473
1,126.67348,51.592136
1,126.67521,51.588676
1,126.67867,51.584351
1,126.6843,51.57959
1,126.69078,51.576996
1,126.69943,51.572235
1,126.70939,51.569206
1,126.71761,51.566612
1,126.72669,51.564449
1,126.73664,51.562286
1,126.74493,51.560509
1,126.75371,51.558811
1,126.76519,51.556664
1,126.77644,51.554066
1,126.78725,51.551472
1,126.79461,51.54974
1,126.80266,51.547775
1,126.81143,51.544945
1,126.81711,51.542385
1,126.821,51.539791
1,126.82662,51.535896
1,126.82965,51.532001
1,126.83095,51.528542
1,126.83095,51.523785
1,126.83009,51.520321
1,126.82953,51.518295
1,126.82876,51.516747
1,126.82656,51.514233
1,126.82278,51.51046
1,126.81996,51.506062
1,126.81651,51.501663
1,126.81242,51.497265
1,126.80896,51.494122
1,126.80613,51.490349
1,126.80299,51.487209
1,126.79828,51.483437
1,126.7945,51.479351
1,126.79199,51.476524
1,126.78916,51.472439
1,126.78571,51.468666
1,126.7832,51.46521
1,126.77943,51.459869
1,126.77817,51.457043
1,126.77534,51.450756
1,126.77502,51.448559
1,126.77502,51.445415
1,126.7744,51.44133
1,126.77502,51.436932
1,126.77596,51.434731
1,126.77817,51.431904
1,126.78036,51.430016
1,126.78539,51.426559
1,126.79011,51.424362
1,126.79514,51.422161
1,126.80173,51.419647
1,126.80582,51.418705
1,126.81242,51.417133
1,126.81839,51.415562
1,126.8253,51.414307
1,126.8363,51.413364
1,126.84322,51.412418
1,126.8473,51.411793
1,126.85358,51.411476
1,126.85798,51.411793
1,126.86395,51.412106
1,126.87118,51.411793
1,126.87746,51.411163
1,126.88155,51.410534
1,126.88438,51.409592
1,126.89066,51.407391
1,126.89443,51.405506
1,126.89789,51.403622
1,126.90198,51.400795
1,126.90511,51.397964
1,126.90794,51.395451
1,126.91109,51.391365
1,126.9136,51.388226
1,126.9158,51.384453
1,126.91769,51.379425
1,126.91831,51.374397
1,126.91831,51.369682
1,126.91774,51.368855
1,126.918,51.366543
1,126.91706,51.3634
1,126.91643,51.360573
1,126.91549,51.356171
1,126.91454,51.353344
1,126.91203,51.350201
1,126.90889,51.347687
1,126.90575,51.346115
1,126.90072,51.344547
1,126.89758,51.343601
1,126.89255,51.342346
1,126.88846,51.341404
1,126.88406,51.340775
1,126.87997,51.340775
1,126.87338,51.341404
1,126.86898,51.341717
1,126.86301,51.342033
1,126.85986,51.342346
1,126.85609,51.342976
1,126.85327,51.343288
1,126.84856,51.343918
1,126.84415,51.343918
1,126.84196,51.344231
1,126.8385,51.343918
1,126.83536,51.343601
1,126.8297,51.342659
1,126.82624,51.342033
1,126.82342,51.341087
1,126.8209,51.33952
1,126.81902,51.337318
1,126.81744,51.335117
1,126.81525,51.33292
1,126.81399,51.331032
1,126.8121,51.326004
1,126.81148,51.32349
1,126.80991,51.320351
1,126.80896,51.317837
1,126.80802,51.315006
1,126.80676,51.311237
1,126.80645,51.308407
1,126.80708,51.303379
1,126.80802,51.299297
1,126.80959,51.29364
1,126.81116,51.289555
1,126.81242,51.285469
1,126.81587,51.279499
1,126.81839,51.275414
1,126.8209,51.27227
1,126.82467,51.268501
1,126.82938,51.264416
1,126.83536,51.260647
1,126.83975,51.257816
1,126.84667,51.254047
1,126.85044,51.251846
1,126.85578,51.250275
1,126.86395,51.248703
1,126.86929,51.247448
1,126.87841,51.246189
1,126.885,51.246189
1,126.89381,51.246506
1,126.89946,51.247448
1,126.90323,51.24902
1,126.90575,51.250591
1,126.90763,51.252789
1,126.90826,51.25499
1,126.90889,51.258446
1,126.90857,51.264103
1,126.90794,51.268188
1,126.90732,51.271957
1,126.90543,51.276356
1,126.90198,51.280128
1,126.89758,51.282955
1,126.89098,51.286728
1,126.88689,51.289555
1,126.88187,51.292698
1,126.87684,51.296467
1,126.87275,51.299923
1,126.86929,51.303379
1,126.86615,51.308407
1,126.86458,51.312809
1,126.86489,51.316895
1,126.86615,51.318779
1,126.86929,51.320034
1,126.87432,51.319721
1,126.88123,51.320663
1,126.885,51.321293
1,126.89381,51.322865
1,126.89883,51.32349
1,126.90701,51.324749
1,126.9114,51.326004
1,126.91831,51.327576
1,126.92365,51.328835
1,126.92837,51.33009
1,126.93497,51.331978
1,126.94031,51.33292
1,126.94345,51.333546
1,126.94817,51.333546
1,126.95257,51.332603
1,126.95853,51.33009
1,126.96231,51.328518
1,126.96608,51.326004
